split,seed,episode_id,points,causal_points,passive_points,distractor_points,occluded_causal_points,invalid_depth_points,hidden_slip_points,passive_amp,occlusion,articulation,distractor,ego_motion,noise,depth_dropout,hidden_slip
distractor_contact_shift,8,55,128,23,29,23,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,8,56,128,26,25,18,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,8,57,128,30,22,23,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,8,58,128,30,29,19,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,8,59,128,28,32,22,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,8,60,128,27,29,15,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,8,61,128,31,32,20,6,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,8,62,128,21,23,23,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,8,63,128,33,28,20,6,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,0,128,27,26,18,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,1,128,22,23,14,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,2,128,20,25,17,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,3,128,32,23,22,6,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,4,128,26,26,15,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,5,128,30,27,17,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,6,128,20,27,21,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,7,128,25,30,18,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,8,128,20,29,18,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,9,128,21,29,14,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,10,128,22,22,16,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,11,128,23,29,23,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,12,128,27,24,23,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,13,128,25,30,16,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,14,128,28,22,17,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,15,128,20,24,22,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,16,128,29,33,20,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,17,128,33,31,23,6,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,18,128,22,22,14,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,19,128,22,25,23,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,20,128,20,33,18,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,21,128,25,28,15,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,22,128,30,32,16,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,23,128,27,30,20,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,24,128,24,26,17,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,25,128,24,29,18,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,26,128,21,31,15,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,27,128,27,30,21,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,28,128,29,33,19,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,29,128,25,28,16,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,30,128,27,29,23,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,31,128,32,22,15,6,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,32,128,21,28,16,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,33,128,28,23,15,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,34,128,25,27,23,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,35,128,20,24,21,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,36,128,29,23,22,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,37,128,33,25,17,6,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,38,128,27,22,18,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,39,128,21,22,21,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,40,128,27,22,17,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,41,128,24,28,22,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,42,128,27,22,22,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,43,128,24,23,15,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,44,128,24,31,17,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,45,128,21,22,21,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,46,128,20,33,19,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,47,128,23,28,20,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,48,128,33,25,20,6,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,49,128,26,32,19,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,50,128,33,24,21,6,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,51,128,33,24,15,6,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,52,128,22,31,15,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,53,128,26,31,23,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,54,128,21,26,17,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,55,128,25,28,23,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,56,128,28,26,21,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,57,128,32,25,20,6,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,58,128,24,31,19,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,59,128,28,26,23,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,60,128,25,22,19,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,61,128,27,29,19,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,62,128,26,25,21,5,12,3,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
distractor_contact_shift,9,63,128,23,22,18,4,12,2,0.44000,0.18000,0.34000,0.58000,0.12000,0.04800,0.09000,0.10000
combined_hard_shift,0,0,128,23,26,21,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,1,128,30,28,13,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,2,128,28,33,13,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,3,128,25,23,12,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,4,128,23,22,21,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,5,128,33,31,14,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,6,128,26,33,19,9,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,7,128,32,32,21,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,8,128,24,33,15,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,9,128,32,28,12,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,10,128,32,27,14,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,11,128,33,33,12,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,12,128,32,28,17,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,13,128,22,23,20,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,14,128,24,30,12,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,15,128,26,33,14,9,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,16,128,21,26,21,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,17,128,26,29,18,9,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,18,128,28,32,15,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,19,128,33,32,19,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,20,128,21,28,20,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,21,128,22,26,16,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,22,128,29,27,20,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,23,128,25,30,21,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,24,128,31,31,14,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,25,128,22,31,16,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,26,128,28,26,17,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,27,128,20,33,16,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,28,128,26,32,16,9,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,29,128,32,24,18,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,30,128,25,32,12,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,31,128,29,28,16,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,32,128,32,28,18,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,33,128,29,26,19,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,34,128,32,32,17,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,35,128,22,25,16,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,36,128,33,28,12,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,37,128,22,23,16,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,38,128,23,31,19,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,39,128,33,22,20,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,40,128,23,25,13,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,41,128,25,32,12,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,42,128,33,23,19,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,43,128,20,30,18,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,44,128,23,32,18,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,45,128,31,23,20,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,46,128,23,31,14,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,47,128,24,29,15,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,48,128,23,26,16,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,49,128,22,24,15,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,50,128,25,28,13,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,51,128,26,22,17,9,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,52,128,32,29,21,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,53,128,29,28,19,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,54,128,28,31,19,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,55,128,27,28,21,9,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,56,128,21,29,21,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,57,128,26,29,21,9,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,58,128,20,23,14,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,59,128,25,27,17,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,60,128,28,31,17,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,61,128,26,32,12,9,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,62,128,23,24,14,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,0,63,128,22,32,16,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,0,128,33,33,21,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,1,128,26,33,21,9,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,2,128,23,32,12,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,3,128,31,25,17,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,4,128,31,22,13,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,5,128,30,24,17,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,6,128,24,31,12,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,7,128,30,29,13,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,8,128,33,30,19,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,9,128,25,29,17,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,10,128,21,25,19,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,11,128,21,26,18,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,12,128,28,30,20,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,13,128,26,25,12,9,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,14,128,21,30,16,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,15,128,28,28,15,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,16,128,27,22,14,9,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,17,128,33,29,12,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,18,128,33,24,15,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,19,128,24,25,14,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,20,128,29,33,18,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,21,128,20,27,18,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,22,128,27,25,21,9,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,23,128,21,31,13,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,24,128,30,33,21,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,25,128,27,27,16,9,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,26,128,32,33,15,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,27,128,26,24,13,9,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,28,128,23,29,19,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,29,128,25,23,13,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,30,128,23,27,21,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,31,128,32,26,15,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,32,128,26,26,19,9,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,33,128,31,32,20,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,34,128,25,32,14,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,35,128,33,31,16,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,36,128,29,29,19,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,37,128,28,28,17,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,38,128,26,30,13,9,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,39,128,29,28,14,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,40,128,20,28,19,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,41,128,20,28,20,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,42,128,24,31,19,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,43,128,20,29,19,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,44,128,27,25,12,9,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,45,128,29,30,19,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,46,128,20,24,19,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,47,128,29,31,19,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,48,128,25,32,13,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,49,128,22,27,20,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,50,128,27,23,20,9,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,51,128,30,25,19,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,52,128,29,23,15,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,53,128,28,24,21,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,54,128,33,31,18,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,55,128,29,33,18,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,56,128,29,31,20,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,57,128,31,31,13,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,58,128,25,32,15,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,59,128,23,24,21,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,60,128,30,26,17,10,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,61,128,26,32,15,9,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,62,128,31,23,15,11,20,6,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,1,63,128,22,29,12,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,2,0,128,21,28,21,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,2,1,128,20,31,20,7,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,2,2,128,24,27,15,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,2,3,128,26,25,17,9,20,5,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
combined_hard_shift,2,4,128,23,26,16,8,20,4,0.62000,0.34000,0.48000,0.40000,0.16000,0.05500,0.16000,0.18000
