split,seed,episode_id,method,mask_f1,precision,recall,occluded_recall,passive_false_attribution,effect_error,target_success,unsafe_contact,brier,calibration_error,success_probability,unsafe_probability,passive_amp,occlusion,articulation,distractor,stress_axis,stress_level
combined_hard_shift,1,1,learned_correlation_classifier,0.75000,0.60000,1.00000,1.00000,0.31818,0.36105,0,0,0.13396,0.21048,0.57877,0.13809,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,1,causal_scene_flow_model,0.97561,1.00000,0.95238,0.85714,0.00000,0.61616,1,0,0.09755,0.12264,0.81528,0.03802,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,1,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00281,0.95896,0.01225,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,2,action_direction_projection,0.92000,0.92000,0.92000,0.75000,0.02273,0.25266,1,0,0.10573,0.19146,0.79134,0.06176,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,2,noncausal_flow_transformer_proxy,0.81967,0.69444,1.00000,1.00000,0.25000,0.55527,0,0,0.13286,0.20265,0.62721,0.11900,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,2,learned_correlation_classifier,1.00000,1.00000,1.00000,1.00000,0.00000,0.27156,0,1,0.09009,0.16212,0.85181,0.04900,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,2,causal_scene_flow_model,1.00000,1.00000,1.00000,1.00000,0.00000,0.42833,1,0,0.05389,0.15582,0.85113,0.03528,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,2,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00240,0.95896,0.01225,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,3,action_direction_projection,0.65000,0.50980,0.89655,0.70000,0.50000,0.51540,1,0,0.19341,0.27607,0.44243,0.19728,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,3,noncausal_flow_transformer_proxy,0.81690,0.69048,1.00000,1.00000,0.36111,0.46438,1,0,0.13322,0.16163,0.60325,0.15011,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,3,learned_correlation_classifier,0.86567,0.76316,1.00000,1.00000,0.25000,0.41543,1,0,0.11122,0.15163,0.67339,0.11900,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,3,causal_scene_flow_model,0.96429,1.00000,0.93103,0.80000,0.00000,0.58635,1,1,0.06591,0.06612,0.81033,0.03925,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,3,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00198,0.95896,0.01225,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,4,action_direction_projection,0.65517,0.48718,1.00000,1.00000,0.36957,0.58025,0,1,0.16401,0.31109,0.47608,0.15248,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,4,noncausal_flow_transformer_proxy,0.70370,0.54286,1.00000,1.00000,0.34783,0.57479,0,0,0.13215,0.24048,0.51669,0.14639,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,4,learned_correlation_classifier,0.95000,0.90476,1.00000,1.00000,0.04348,0.30708,0,1,0.09725,0.20972,0.80108,0.06117,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,4,causal_scene_flow_model,0.97436,0.95000,1.00000,1.00000,0.02174,0.35935,1,0,0.06849,0.19122,0.83399,0.03966,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,4,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00302,0.95896,0.01225,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,5,action_direction_projection,0.69444,0.54348,0.96154,0.88889,0.47368,0.44935,1,0,0.20987,0.30626,0.48751,0.18471,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,5,noncausal_flow_transformer_proxy,0.74286,0.59091,1.00000,1.00000,0.47368,0.43929,0,1,0.14432,0.20505,0.52240,0.18163,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,5,learned_correlation_classifier,0.75362,0.60465,1.00000,1.00000,0.44737,0.42764,1,1,0.12878,0.19618,0.53847,0.17426,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,5,causal_scene_flow_model,0.75362,0.60465,1.00000,1.00000,0.44737,0.52586,0,1,0.11492,0.19127,0.54365,0.12547,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,5,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,1,0.00003,0.00229,0.95896,0.01225,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,6,action_direction_projection,0.85185,0.82143,0.88462,0.66667,0.00000,0.30906,1,0,0.09702,0.18217,0.74436,0.05823,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,6,noncausal_flow_transformer_proxy,0.73529,0.59524,0.96154,0.88889,0.36957,0.69812,1,0,0.14243,0.20683,0.52038,0.15556,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,6,learned_correlation_classifier,1.00000,1.00000,1.00000,1.00000,0.00000,0.28930,1,0,0.09839,0.16800,0.85004,0.04900,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,6,causal_scene_flow_model,1.00000,1.00000,1.00000,1.00000,0.00000,0.49057,0,0,0.05944,0.13990,0.84491,0.03528,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,6,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00229,0.95896,0.01225,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,7,action_direction_projection,0.60759,0.46154,0.88889,0.66667,0.47917,0.42900,0,0,0.23985,0.31707,0.42721,0.19206,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,7,noncausal_flow_transformer_proxy,0.70270,0.55319,0.96296,0.88889,0.43750,0.39745,0,0,0.16096,0.22025,0.50861,0.17446,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,7,learned_correlation_classifier,0.72973,0.57447,1.00000,1.00000,0.41667,0.39467,0,0,0.15355,0.21523,0.53364,0.16567,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,7,causal_scene_flow_model,0.72973,0.57447,1.00000,1.00000,0.41667,0.60615,0,0,0.14521,0.21760,0.52749,0.11928,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,7,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00219,0.95896,0.01225,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,8,action_direction_projection,0.79167,0.73077,0.86364,0.57143,0.12500,0.31946,0,0,0.11205,0.20452,0.66619,0.09491,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,8,noncausal_flow_transformer_proxy,0.65672,0.48889,1.00000,1.00000,0.47917,0.91536,0,1,0.16129,0.25346,0.41296,0.18317,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,8,learned_correlation_classifier,0.93617,0.88000,1.00000,1.00000,0.06250,0.42793,1,0,0.11060,0.21189,0.77399,0.06650,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,8,causal_scene_flow_model,0.69841,0.53659,1.00000,1.00000,0.39583,0.85943,1,0,0.10987,0.23809,0.48608,0.11508,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,8,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00271,0.95896,0.01225,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,9,action_direction_projection,0.73016,0.65714,0.82143,0.50000,0.10417,0.37619,0,0,0.14544,0.21101,0.62329,0.09245,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,9,noncausal_flow_transformer_proxy,0.68421,0.54167,0.92857,0.80000,0.45833,0.70499,1,0,0.17735,0.18000,0.45908,0.18305,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,9,learned_correlation_classifier,0.86154,0.75676,1.00000,1.00000,0.18750,0.51157,1,0,0.13083,0.15950,0.67839,0.10150,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,9,causal_scene_flow_model,0.72222,0.59091,0.92857,0.80000,0.37500,0.99256,1,1,0.14657,0.13077,0.49526,0.11499,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,9,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00208,0.95896,0.01225,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,10,action_direction_projection,0.50667,0.36538,0.82609,0.50000,0.47917,0.50573,0,0,0.22727,0.32560,0.34889,0.19708,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,10,noncausal_flow_transformer_proxy,0.69841,0.55000,0.95652,0.87500,0.37500,0.46735,1,0,0.16525,0.22529,0.51612,0.15748,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,10,learned_correlation_classifier,0.71875,0.56098,1.00000,1.00000,0.37500,0.46731,1,0,0.13889,0.21346,0.53036,0.15400,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,10,causal_scene_flow_model,0.90909,0.95238,0.86957,0.62500,0.02083,0.52471,1,0,0.10083,0.13712,0.77202,0.04699,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,10,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00260,0.95896,0.01225,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,11,action_direction_projection,0.80000,0.80000,0.80000,0.37500,0.08511,0.28144,1,0,0.14760,0.22254,0.68699,0.08883,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,11,noncausal_flow_transformer_proxy,0.67568,0.51020,1.00000,1.00000,0.51064,0.85935,1,0,0.17036,0.22433,0.42302,0.19198,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,11,learned_correlation_classifier,0.89286,0.80645,1.00000,1.00000,0.12766,0.48906,0,0,0.12263,0.18477,0.71931,0.08474,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,11,causal_scene_flow_model,0.70423,0.54348,1.00000,1.00000,0.44681,0.98880,0,0,0.12179,0.22933,0.46294,0.12536,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,11,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00240,0.95896,0.01225,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,12,action_direction_projection,0.97297,0.94737,1.00000,1.00000,0.00000,0.33669,0,0,0.09917,0.21368,0.82638,0.04900,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,12,noncausal_flow_transformer_proxy,0.64286,0.47368,1.00000,1.00000,0.42553,0.97201,1,0,0.15911,0.26823,0.41261,0.16815,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,12,learned_correlation_classifier,0.90000,0.81818,1.00000,1.00000,0.08511,0.52751,1,0,0.10818,0.22260,0.73238,0.07283,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,12,causal_scene_flow_model,0.69231,0.52941,1.00000,1.00000,0.34043,0.96392,0,0,0.10424,0.24287,0.48687,0.10391,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,12,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00312,0.95896,0.01225,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,13,action_direction_projection,0.55556,0.39216,0.95238,0.85714,0.56818,0.42085,1,0,0.26139,0.38258,0.36668,0.21190,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,13,noncausal_flow_transformer_proxy,0.65625,0.48837,1.00000,1.00000,0.50000,0.36333,0,0,0.16207,0.25591,0.46201,0.18900,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,13,learned_correlation_classifier,0.65625,0.48837,1.00000,1.00000,0.50000,0.36333,1,0,0.15140,0.24837,0.46201,0.18900,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,13,causal_scene_flow_model,0.70175,0.55556,0.95238,0.85714,0.36364,0.61121,0,0,0.12381,0.20216,0.52225,0.11133,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,13,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00281,0.95896,0.01225,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,14,action_direction_projection,0.61017,0.45000,0.94737,0.83333,0.29268,0.51744,1,0,0.16657,0.30369,0.47239,0.13516,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,14,noncausal_flow_transformer_proxy,0.67857,0.51351,1.00000,1.00000,0.43902,0.59687,0,0,0.15260,0.24880,0.47135,0.17193,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,14,learned_correlation_classifier,0.77551,0.63333,1.00000,1.00000,0.26829,0.48681,1,0,0.11841,0.22260,0.59802,0.12412,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,14,causal_scene_flow_model,0.69388,0.56667,0.89474,0.66667,0.31707,0.90428,0,0,0.11040,0.18264,0.50047,0.10527,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,14,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00302,0.95896,0.01225,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,15,action_direction_projection,0.63889,0.48936,0.92000,0.75000,0.60526,0.25116,0,1,0.23851,0.32674,0.43160,0.22487,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,15,noncausal_flow_transformer_proxy,0.74627,0.59524,1.00000,1.00000,0.44737,0.20812,1,0,0.14389,0.20567,0.55528,0.17426,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,15,learned_correlation_classifier,0.74627,0.59524,1.00000,1.00000,0.44737,0.20812,1,0,0.14087,0.20814,0.55528,0.17426,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,15,causal_scene_flow_model,0.74627,0.59524,1.00000,1.00000,0.44737,0.46456,1,0,0.13338,0.21536,0.54463,0.12547,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,15,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00240,0.95896,0.01225,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,16,action_direction_projection,0.63043,0.46032,1.00000,1.00000,0.66667,0.47781,0,0,0.24551,0.33803,0.38582,0.23567,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,16,noncausal_flow_transformer_proxy,0.74359,0.59184,1.00000,1.00000,0.47619,0.40704,0,0,0.15372,0.19300,0.52544,0.18233,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,16,learned_correlation_classifier,0.74359,0.59184,1.00000,1.00000,0.47619,0.40704,0,0,0.14207,0.19202,0.52544,0.18233,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,16,causal_scene_flow_model,0.70270,0.57778,0.89655,0.70000,0.45238,0.68857,1,0,0.12474,0.13554,0.49033,0.13244,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,16,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00198,0.95896,0.01225,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,17,action_direction_projection,0.96154,1.00000,0.92593,0.77778,0.00000,0.21588,1,0,0.09620,0.17081,0.83045,0.05493,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,17,noncausal_flow_transformer_proxy,0.72000,0.56250,1.00000,1.00000,0.50000,0.76965,1,0,0.16080,0.20368,0.46600,0.18900,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,17,learned_correlation_classifier,0.98182,0.96429,1.00000,1.00000,0.02381,0.30123,1,0,0.10255,0.15521,0.82945,0.05567,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,17,causal_scene_flow_model,0.94737,0.90000,1.00000,1.00000,0.07143,0.33830,1,1,0.08099,0.18546,0.80329,0.04968,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,17,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00219,0.95896,0.01225,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,18,action_direction_projection,0.71875,0.57500,0.95833,0.87500,0.41463,0.42072,0,0,0.17437,0.26957,0.52392,0.16843,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,18,noncausal_flow_transformer_proxy,0.73016,0.58974,0.95833,0.87500,0.39024,0.42346,1,0,0.14610,0.21132,0.53846,0.16160,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,18,learned_correlation_classifier,0.74194,0.60526,0.95833,0.87500,0.36585,0.40910,0,1,0.12090,0.19360,0.55497,0.15477,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,18,causal_scene_flow_model,0.72727,0.57143,1.00000,1.00000,0.43902,0.13031,0,0,0.15724,0.27098,0.56710,0.12379,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,18,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00250,0.95896,0.01225,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,19,action_direction_projection,0.78049,0.69565,0.88889,0.66667,0.04167,0.32679,1,0,0.13754,0.27703,0.68096,0.06956,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,19,noncausal_flow_transformer_proxy,0.67925,0.51429,1.00000,1.00000,0.35417,0.67281,1,0,0.14309,0.25866,0.48799,0.14817,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,19,learned_correlation_classifier,1.00000,1.00000,1.00000,1.00000,0.00000,0.21895,1,0,0.10031,0.21442,0.85707,0.04900,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,19,causal_scene_flow_model,0.97143,1.00000,0.94444,0.83333,0.00000,0.42850,1,0,0.06246,0.16858,0.83111,0.03848,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,19,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00312,0.95896,0.01225,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,20,action_direction_projection,0.72414,0.58333,0.95455,0.85714,0.39474,0.51090,0,0,0.14903,0.26858,0.52424,0.16316,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,20,noncausal_flow_transformer_proxy,0.68750,0.52381,1.00000,1.00000,0.52632,0.59472,1,0,0.15024,0.23566,0.45338,0.19637,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,20,learned_correlation_classifier,0.77193,0.62857,1.00000,1.00000,0.34211,0.51226,0,0,0.11319,0.20863,0.57230,0.14479,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,20,causal_scene_flow_model,0.67692,0.51163,1.00000,1.00000,0.55263,0.41314,1,0,0.14820,0.27092,0.47176,0.14669,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,20,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00271,0.95896,0.01225,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,21,action_direction_projection,0.77551,0.65517,0.95000,0.85714,0.27273,0.42256,1,0,0.14678,0.27481,0.60320,0.12936,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,21,noncausal_flow_transformer_proxy,0.72727,0.57143,1.00000,1.00000,0.45455,0.70600,1,0,0.14394,0.23027,0.49018,0.17627,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,21,learned_correlation_classifier,0.88889,0.80000,1.00000,1.00000,0.15152,0.44053,1,0,0.10272,0.19840,0.71471,0.09142,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,21,causal_scene_flow_model,0.85106,0.74074,1.00000,1.00000,0.21212,0.65032,1,0,0.08520,0.19279,0.66528,0.07804,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,21,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00292,0.95896,0.01225,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,22,action_direction_projection,0.54167,0.38235,0.92857,0.80000,0.69767,0.55430,0,1,0.23696,0.33837,0.30735,0.25006,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,22,noncausal_flow_transformer_proxy,0.76923,0.67568,0.89286,0.70000,0.27907,0.37595,1,0,0.13665,0.17094,0.60169,0.13571,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,22,learned_correlation_classifier,0.83582,0.71795,1.00000,1.00000,0.25581,0.38641,1,0,0.12196,0.17737,0.65377,0.12063,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,22,causal_scene_flow_model,0.94340,1.00000,0.89286,0.70000,0.00000,0.50049,1,0,0.07867,0.06643,0.80429,0.04145,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,22,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00208,0.95896,0.01225,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,23,action_direction_projection,0.70270,0.57778,0.89655,0.70000,0.43902,0.46452,1,1,0.16899,0.24744,0.50148,0.18020,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,23,noncausal_flow_transformer_proxy,0.75325,0.60417,1.00000,1.00000,0.46341,0.51527,1,1,0.15168,0.19263,0.52496,0.17876,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,23,learned_correlation_classifier,0.78378,0.64444,1.00000,1.00000,0.39024,0.47993,1,1,0.12300,0.17903,0.57035,0.15827,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,23,causal_scene_flow_model,0.74359,0.59184,1.00000,1.00000,0.48780,0.49912,0,0,0.15258,0.26293,0.52798,0.13362,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,1,23,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00198,0.95896,0.01225,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,2,0,action_direction_projection,0.52055,0.35185,1.00000,1.00000,0.71795,0.48778,0,1,0.26024,0.39495,0.29355,0.25003,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,2,0,noncausal_flow_transformer_proxy,0.73077,0.57576,1.00000,1.00000,0.35897,0.30020,0,0,0.13421,0.24068,0.55997,0.14951,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
combined_hard_shift,2,0,learned_correlation_classifier,0.74510,0.59375,1.00000,1.00000,0.33333,0.28462,0,0,0.12906,0.23818,0.57874,0.14233,0.10000,0.34000,0.48000,0.40000,passive_flow,0.0
